bar_open_ms,bar_open_utc,date,prev_completed_5m_index_close,spot_5m_low,potential_layers,potential_capital_usd,tier_prices
1770734100000,2026-02-10T14:35:00+00:00,2026-02-10,69125.21,68400.0,4,8000.0,68848.70916000|68710.45874000|68572.20832000|68433.95790000|68295.70748000
1770734400000,2026-02-10T14:40:00+00:00,2026-02-10,68547.47021739,67800.0,4,8000.0,68273.28033652|68136.18539609|67999.09045565|67861.99551522|67724.90057478
1770734700000,2026-02-10T14:45:00+00:00,2026-02-10,68244.30652174,67920.74,1,2000.0,67971.32929565|67834.84068261|67698.35206957|67561.86345652|67425.37484348
1770736200000,2026-02-10T15:10:00+00:00,2026-02-10,68936.37717391,68600.0,1,2000.0,68660.63166521|68522.75891087|68384.88615652|68247.01340217|68109.14064782
1770747600000,2026-02-10T18:20:00+00:00,2026-02-10,69548.0926087,69218.37,1,2000.0,69269.90023827|69130.80405305|68991.70786783|68852.61168261|68713.51549740
1770747900000,2026-02-10T18:25:00+00:00,2026-02-10,69344.36065217,68880.0,2,4000.0,69066.98320956|68928.29448826|68789.60576695|68650.91704565|68512.22832434
1770749100000,2026-02-10T18:45:00+00:00,2026-02-10,68992.39695652,68604.63,1,2000.0,68716.42736869|68578.44257478|68440.45778087|68302.47298695|68164.48819304
1770759000000,2026-02-10T21:30:00+00:00,2026-02-10,68669.24695652,68379.79,1,2000.0,68394.56996869|68257.23147478|68119.89298087|67982.55448695|67845.21599304
1770777900000,2026-02-11T02:45:00+00:00,2026-02-11,68891.14434783,68603.4,1,2000.0,68615.57977044|68477.79748174|68340.01519305|68202.23290435|68064.45061566
1770779700000,2026-02-11T03:15:00+00:00,2026-02-11,68537.07369565,68091.06,2,4000.0,68262.92540087|68125.85125348|67988.77710608|67851.70295869|67714.62881130
1770783600000,2026-02-11T04:20:00+00:00,2026-02-11,68149.1923913,67685.42,2,4000.0,67876.59562173|67740.29723695|67603.99885217|67467.70046739|67331.40208260
1770783900000,2026-02-11T04:25:00+00:00,2026-02-11,67834.48369565,67556.0,1,2000.0,67563.14576087|67427.47679348|67291.80782608|67156.13885869|67020.46989130
1770789900000,2026-02-11T06:05:00+00:00,2026-02-11,67461.31065217,67111.11,1,2000.0,67191.46540956|67056.54278826|66921.62016695|66786.69754565|66651.77492434
1770790200000,2026-02-11T06:10:00+00:00,2026-02-11,67125.21130435,66819.24,1,2000.0,66856.71045913|66722.46003652|66588.20961392|66453.95919131|66319.70876870
1770817200000,2026-02-11T13:40:00+00:00,2026-02-11,67459.47434783,67146.08,1,2000.0,67189.63645044|67054.71750174|66919.79855305|66784.87960435|66649.96065566
1770817800000,2026-02-11T13:50:00+00:00,2026-02-11,67257.47456522,66914.0,1,2000.0,66988.44466696|66853.92971783|66719.41476870|66584.89981957|66450.38487044
1770819600000,2026-02-11T14:20:00+00:00,2026-02-11,68321.20804348,67932.0,1,2000.0,68047.92321131|67911.28079522|67774.63837913|67637.99596305|67501.35354696
1770820200000,2026-02-11T14:30:00+00:00,2026-02-11,67994.15326087,67620.92,1,2000.0,67722.17664783|67586.18834130|67450.20003478|67314.21172826|67178.22342174
1770820500000,2026-02-11T14:35:00+00:00,2026-02-11,67698.87021739,67188.94,2,4000.0,67428.07473652|67292.67699609|67157.27925565|67021.88151522|66886.48377478
1770820800000,2026-02-11T14:40:00+00:00,2026-02-11,67244.23152174,66945.81,1,2000.0,66975.25459565|66840.76613261|66706.27766957|66571.78920652|66437.30074348
1770821100000,2026-02-11T14:45:00+00:00,2026-02-11,67240.89586957,66846.0,1,2000.0,66971.93228609|66837.45049435|66702.96870261|66568.48691087|66434.00511914
1770821700000,2026-02-11T14:55:00+00:00,2026-02-11,66976.98543478,66435.62,3,6000.0,66709.07749304|66575.12352217|66441.16955130|66307.21558043|66173.26160956
1770822300000,2026-02-11T15:05:00+00:00,2026-02-11,66435.27065217,65859.99,3,6000.0,66169.52956956|66036.65902826|65903.78848695|65770.91794565|65638.04740434
1770823500000,2026-02-11T15:25:00+00:00,2026-02-11,66183.12521739,65900.0,1,2000.0,65918.39271652|65786.02646609|65653.66021565|65521.29396522|65388.92771478
1770824700000,2026-02-11T15:45:00+00:00,2026-02-11,66781.09413043,66183.26,3,6000.0,66513.96975391|66380.40756565|66246.84537739|66113.28318913|65979.72100086
1770827100000,2026-02-11T16:25:00+00:00,2026-02-11,66902.29456522,66573.35,1,2000.0,66634.68538696|66500.88079783|66367.07620870|66233.27161957|66099.46703044
1770827700000,2026-02-11T16:35:00+00:00,2026-02-11,66608.21478261,66159.29,2,4000.0,66341.78192348|66208.56549391|66075.34906435|65942.13263478|65808.91620522
1770852000000,2026-02-11T23:20:00+00:00,2026-02-11,67279.6926087,66901.45,1,2000.0,67010.57383827|66876.01445305|66741.45506783|66606.89568261|66472.33629740
1770869700000,2026-02-12T04:15:00+00:00,2026-02-12,67581.2676087,67296.9,1,2000.0,67310.94253827|67175.78000305|67040.61746783|66905.45493261|66770.29239740
1770904800000,2026-02-12T14:00:00+00:00,2026-02-12,68369.56891304,67989.16,1,2000.0,68096.09063739|67959.35149956|67822.61236174|67685.87322391|67549.13408608
1770906900000,2026-02-12T14:35:00+00:00,2026-02-12,68174.18326087,67741.63,2,4000.0,67901.48652783|67765.13816130|67628.78979478|67492.44142826|67356.09306174
1770908100000,2026-02-12T14:55:00+00:00,2026-02-12,67980.56195652,67572.96,1,2000.0,67708.63970869|67572.67858478|67436.71746087|67300.75633695|67164.79521304
1770908400000,2026-02-12T15:00:00+00:00,2026-02-12,67655.40391304,67264.99,1,2000.0,67384.78229739|67249.47148956|67114.16068174|66978.84987391|66843.53906608
1770910500000,2026-02-12T15:35:00+00:00,2026-02-12,67656.45521739,67256.09,1,2000.0,67385.82939652|67250.51648609|67115.20357565|66979.89066522|66844.57775478
1770911400000,2026-02-12T15:50:00+00:00,2026-02-12,67472.975,67133.33,1,2000.0,67203.08310000|67068.13715000|66933.19120000|66798.24525000|66663.29930000
1770912300000,2026-02-12T16:05:00+00:00,2026-02-12,67193.19717391,66610.95,3,6000.0,66924.42438521|66790.03799087|66655.65159652|66521.26520217|66386.87880782
1770913200000,2026-02-12T16:20:00+00:00,2026-02-12,66554.3576087,66207.61,1,2000.0,66288.14017827|66155.03146305|66021.92274783|65888.81403261|65755.70531740
1770913500000,2026-02-12T16:25:00+00:00,2026-02-12,66297.96586957,66000.01,1,2000.0,66032.77400609|65900.17807435|65767.58214261|65634.98621087|65502.39027914
1770914700000,2026-02-12T16:45:00+00:00,2026-02-12,66289.58586957,66023.45,1,2000.0,66024.42752609|65891.84835435|65759.26918261|65626.69001087|65494.11083914
1770915000000,2026-02-12T16:50:00+00:00,2026-02-12,66157.8673913,65556.0,3,6000.0,65893.23592173|65760.92018695|65628.60445217|65496.28871739|65363.97298260
1770916200000,2026-02-12T17:10:00+00:00,2026-02-12,65951.20804348,65563.79,1,2000.0,65687.40321131|65555.50079522|65423.59837913|65291.69596305|65159.79354696
1770917400000,2026-02-12T17:30:00+00:00,2026-02-12,66127.98956522,65845.04,1,2000.0,65863.47760696|65731.22162783|65598.96564870|65466.70966957|65334.45369044
1770920100000,2026-02-12T18:15:00+00:00,2026-02-12,65681.86456522,65235.0,2,4000.0,65419.13710696|65287.77337783|65156.40964870|65025.04591957|64893.68219044
1770931200000,2026-02-12T21:20:00+00:00,2026-02-12,65776.27326087,65484.23,1,2000.0,65513.16816783|65381.61562130|65250.06307478|65118.51052826|64986.95798174
1770989700000,2026-02-13T13:35:00+00:00,2026-02-13,67520.22717391,67242.0,1,2000.0,67250.14626521|67115.10581087|66980.06535652|66845.02490217|66709.98444782
1770993600000,2026-02-13T14:40:00+00:00,2026-02-13,67396.18173913,66867.47,2,4000.0,67126.59701217|66991.80464870|66857.01228522|66722.21992174|66587.42755826
1770994200000,2026-02-13T14:50:00+00:00,2026-02-13,67886.21347826,67611.68,1,2000.0,67614.66862435|67478.89619739|67343.12377043|67207.35134348|67071.57891652
1770997500000,2026-02-13T15:45:00+00:00,2026-02-13,68735.74326087,68379.9,1,2000.0,68460.80028783|68323.32880130|68185.85731478|68048.38582826|67910.91434174
1771002300000,2026-02-13T17:05:00+00:00,2026-02-13,68939.06347826,68636.36,1,2000.0,68663.30722435|68525.42909739|68387.55097043|68249.67284348|68111.79471652
1771073100000,2026-02-14T12:45:00+00:00,2026-02-14,70082.73652174,69778.89,1,2000.0,69802.40557565|69662.24010261|69522.07462957|69381.90915652|69241.74368348
1771074900000,2026-02-14T13:15:00+00:00,2026-02-14,69713.21282609,69064.6,3,6000.0,69434.35997479|69294.93354913|69155.50712348|69016.08069783|68876.65427218
1771075200000,2026-02-14T13:20:00+00:00,2026-02-14,69492.29521739,69095.73,1,2000.0,69214.32603652|69075.34144609|68936.35685565|68797.37226522|68658.38767478
1771118400000,2026-02-15T01:20:00+00:00,2026-02-15,69837.95652174,69553.4,1,2000.0,69558.60469565|69418.92878261|69279.25286957|69139.57695652|68999.90104348
1771128000000,2026-02-15T04:00:00+00:00,2026-02-15,69957.60826087,69459.35,2,4000.0,69677.77782783|69537.86261130|69397.94739478|69258.03217826|69118.11696174
1771144200000,2026-02-15T08:30:00+00:00,2026-02-15,70577.62369565,70182.31,1,2000.0,70295.31320087|70154.15795348|70013.00270608|69871.84745869|69730.69221130
1771159500000,2026-02-15T12:45:00+00:00,2026-02-15,70257.88413043,69976.39,1,2000.0,69976.85259391|69836.33682565|69695.82105739|69555.30528913|69414.78952086
1771159800000,2026-02-15T12:50:00+00:00,2026-02-15,70001.88065217,69538.84,2,4000.0,69721.87312956|69581.86936826|69441.86560695|69301.86184565|69161.85808434
1771160100000,2026-02-15T12:55:00+00:00,2026-02-15,69620.81130435,69309.87,1,2000.0,69342.32805913|69203.08643652|69063.84481392|68924.60319131|68785.36156870
1771161900000,2026-02-15T13:25:00+00:00,2026-02-15,69431.22173913,69015.11,1,2000.0,69153.49685217|69014.63440870|68875.77196522|68736.90952174|68598.04707826
1771171500000,2026-02-15T16:05:00+00:00,2026-02-15,68995.10021739,68658.0,1,2000.0,68719.11981652|68581.12961609|68443.13941565|68305.14921522|68167.15901478
1771177500000,2026-02-15T17:45:00+00:00,2026-02-15,68851.3223913,68203.6,3,6000.0,68575.91710173|68438.21445695|68300.51181217|68162.80916739|68025.10652260
1771181100000,2026-02-15T18:45:00+00:00,2026-02-15,68701.21347826,68348.43,1,2000.0,68426.40862435|68289.00619739|68151.60377043|68014.20134348|67876.79891652
1771182300000,2026-02-15T19:05:00+00:00,2026-02-15,68334.6626087,68000.0,1,2000.0,68061.32395827|67924.65463305|67787.98530783|67651.31598261|67514.64665740
1771196400000,2026-02-15T23:00:00+00:00,2026-02-15,68967.8573913,68550.94,2,4000.0,68691.98596173|68554.05024695|68416.11453217|68278.17881739|68140.24310260
1771196700000,2026-02-15T23:05:00+00:00,2026-02-15,68682.34869565,68319.64,1,2000.0,68407.61930087|68270.25460348|68132.88990608|67995.52520869|67858.16051130
1771248000000,2026-02-16T13:20:00+00:00,2026-02-16,69612.43608696,69270.55,1,2000.0,69333.98634261|69194.76147044|69055.53659826|68916.31172609|68777.08685392
1771248300000,2026-02-16T13:25:00+00:00,2026-02-16,69313.19826087,68520.07,4,8000.0,69035.94546783|68897.31907130|68758.69267478|68620.06627826|68481.43988174
1771248900000,2026-02-16T13:35:00+00:00,2026-02-16,68617.29934783,68286.25,1,2000.0,68342.83015044|68205.59555174|68068.36095305|67931.12635435|67793.89175566
1771251900000,2026-02-16T14:25:00+00:00,2026-02-16,68641.94695652,68263.2,1,2000.0,68367.37916869|68230.09527478|68092.81138087|67955.52748695|67818.24359304
1771253400000,2026-02-16T14:50:00+00:00,2026-02-16,68599.17934783,68300.0,1,2000.0,68324.78263044|68187.58427174|68050.38591305|67913.18755435|67775.98919566
1771255800000,2026-02-16T15:30:00+00:00,2026-02-16,68248.25282609,67418.0,5,10000.0,67975.25981479|67838.76330913|67702.26680348|67565.77029783|67429.27379218
1771302600000,2026-02-17T04:30:00+00:00,2026-02-17,68611.18152174,68288.0,1,2000.0,68336.73679565|68199.51443261|68062.29206957|67925.06970652|67787.84734348
1771323300000,2026-02-17T10:15:00+00:00,2026-02-17,68091.885,67800.0,1,2000.0,67819.51746000|67683.33369000|67547.14992000|67410.96615000|67274.78238000
1771338900000,2026-02-17T14:35:00+00:00,2026-02-17,68093.25108696,67474.61,3,6000.0,67820.87808261|67684.69158044|67548.50507826|67412.31857609|67276.13207392
1771339200000,2026-02-17T14:40:00+00:00,2026-02-17,67625.01869565,66902.15,4,8000.0,67354.51862087|67219.26858348|67084.01854608|66948.76850869|66813.51847130
1771339500000,2026-02-17T14:45:00+00:00,2026-02-17,67108.01521739,66811.01,1,2000.0,66839.58315652|66705.36712609|66571.15109565|66436.93506522|66302.71903478
1771339800000,2026-02-17T14:50:00+00:00,2026-02-17,67073.46891304,66734.3,1,2000.0,66805.17503739|66671.02809956|66536.88116174|66402.73422391|66268.58728608
1771345200000,2026-02-17T16:20:00+00:00,2026-02-17,67930.15913043,67600.0,1,2000.0,67658.43849391|67522.57817565|67386.71785739|67250.85753913|67114.99722086
1771346400000,2026-02-17T16:40:00+00:00,2026-02-17,67974.05217391,67696.34,1,2000.0,67702.15596521|67566.20786087|67430.25975652|67294.31165217|67158.36354782
1771348200000,2026-02-17T17:10:00+00:00,2026-02-17,67502.61543478,67072.07,2,4000.0,67232.60497304|67097.59974217|66962.59451130|66827.58928043|66692.58404956
1771349400000,2026-02-17T17:30:00+00:00,2026-02-17,67463.84021739,67051.12,2,4000.0,67193.98485652|67059.05717609|66924.12949565|66789.20181522|66654.27413478
1771355700000,2026-02-17T19:15:00+00:00,2026-02-17,68181.86173913,67888.89,1,2000.0,67909.13429217|67772.77056870|67636.40684522|67500.04312174|67363.67939826
1771412700000,2026-02-18T11:05:00+00:00,2026-02-18,67783.24978261,67133.75,3,6000.0,67512.11678348|67376.55028391|67240.98378435|67105.41728478|66969.85078522
1771425900000,2026-02-18T14:45:00+00:00,2026-02-18,67139.13282609,66717.3,2,4000.0,66870.57629479|66736.29802913|66602.01976348|66467.74149783|66333.46323218
1771430400000,2026-02-18T16:00:00+00:00,2026-02-18,67695.35934783,67161.77,2,4000.0,67424.57791044|67289.18719174|67153.79647305|67018.40575435|66883.01503566
1771430700000,2026-02-18T16:05:00+00:00,2026-02-18,67396.68913043,67089.47,1,2000.0,67127.10237391|66992.30899565|66857.51561739|66722.72223913|66587.92886086
1771440000000,2026-02-18T18:40:00+00:00,2026-02-18,66884.86282609,66307.6,3,6000.0,66617.32337479|66483.55364913|66349.78392348|66216.01419783|66082.24447218
1771447800000,2026-02-18T20:50:00+00:00,2026-02-18,66466.18804348,66160.96,1,2000.0,66200.32329131|66067.39091522|65934.45853913|65801.52616305|65668.59378696
1771494300000,2026-02-19T09:45:00+00:00,2026-02-19,67076.94025,66754.23,1,2000.0,66808.63248900|66674.47860850|66540.32472800|66406.17084750|66272.01696700
1771511400000,2026-02-19T14:30:00+00:00,2026-02-19,65979.91173913,65653.82,1,2000.0,65715.99209217|65584.03226870|65452.07244522|65320.11262174|65188.15279826
1771513800000,2026-02-19T15:10:00+00:00,2026-02-19,66399.3573913,66036.36,1,2000.0,66133.75996173|66000.96124695|65868.16253217|65735.36381739|65602.56510260
1771516800000,2026-02-19T16:00:00+00:00,2026-02-19,66401.36913043,66114.3,1,2000.0,66135.76365391|66002.96091565|65870.15817739|65737.35543913|65604.55270086
1771523400000,2026-02-19T17:50:00+00:00,2026-02-19,66469.44434783,66173.15,1,2000.0,66203.56657044|66070.62768174|65937.68879305|65804.74990435|65671.81101566
1771587600000,2026-02-20T11:40:00+00:00,2026-02-20,67709.00695652,67388.39,1,2000.0,67438.17092869|67302.75291478|67167.33490087|67031.91688695|66896.49887304
1771592400000,2026-02-20T13:00:00+00:00,2026-02-20,67542.36586957,67084.71,2,4000.0,67272.19640609|67137.11167435|67002.02694261|66866.94221087|66731.85747914
1771594200000,2026-02-20T13:30:00+00:00,2026-02-20,67205.31652174,66833.45,1,2000.0,66936.49525565|66802.08462261|66667.67398957|66533.26335652|66398.85272348
1771594500000,2026-02-20T13:35:00+00:00,2026-02-20,66877.845,66280.2,3,6000.0,66610.33362000|66476.57793000|66342.82224000|66209.06655000|66075.31086000
1771595700000,2026-02-20T13:55:00+00:00,2026-02-20,66945.16717391,66500.0,2,4000.0,66677.38650521|66543.49617087|66409.60583652|66275.71550217|66141.82516782
1771596900000,2026-02-20T14:15:00+00:00,2026-02-20,66922.40804348,66651.36,1,2000.0,66654.71841131|66520.87359522|66387.02877913|66253.18396305|66119.33914696
1771599900000,2026-02-20T15:05:00+00:00,2026-02-20,67394.91413043,67105.26,1,2000.0,67125.33447391|66990.54464565|66855.75481739|66720.96498913|66586.17516086
1771600200000,2026-02-20T15:10:00+00:00,2026-02-20,67383.02826087,66866.88,2,4000.0,67113.49614783|66978.73009130|66843.96403478|66709.19797826|66574.43192174
1771600500000,2026-02-20T15:15:00+00:00,2026-02-20,66896.26608696,66536.64,1,2000.0,66628.68102261|66494.88849044|66361.09595826|66227.30342609|66093.51089392
1771601400000,2026-02-20T15:30:00+00:00,2026-02-20,67457.20152174,67000.0,2,4000.0,67187.37271565|67052.45831261|66917.54390957|66782.62950652|66647.71510348
1771604700000,2026-02-20T16:25:00+00:00,2026-02-20,67841.62956522,67307.29,2,4000.0,67570.26304696|67434.57978783|67298.89652870|67163.21326957|67027.53001044
1771607100000,2026-02-20T17:05:00+00:00,2026-02-20,67694.07608696,67273.16,2,4000.0,67423.29978261|67287.91163044|67152.52347826|67017.13532609|66881.74717392
1771612500000,2026-02-20T18:35:00+00:00,2026-02-20,67878.32673913,67527.01,1,2000.0,67606.81343217|67471.05677870|67335.30012522|67199.54347174|67063.78681826
1771642800000,2026-02-21T03:00:00+00:00,2026-02-21,68003.5676087,67725.05,1,2000.0,67731.55333827|67595.54620305|67459.53906783|67323.53193261|67187.52479740
1771781400000,2026-02-22T17:30:00+00:00,2026-02-22,67498.86630435,67203.98,1,2000.0,67228.87083913|67093.87310652|66958.87537392|66823.87764131|66688.87990870
1771808100000,2026-02-23T00:55:00+00:00,2026-02-23,67143.96413043,66715.01,2,4000.0,66875.38827391|66741.10034565|66606.81241739|66472.52448913|66338.23656086
1771808400000,2026-02-23T01:00:00+00:00,2026-02-23,66738.51869565,66039.73,4,8000.0,66471.56462087|66338.08758348|66204.61054608|66071.13350869|65937.65647130
1771808700000,2026-02-23T01:05:00+00:00,2026-02-23,66438.8023913,65364.13,5,10000.0,66173.04718173|66040.16957695|65907.29197217|65774.41436739|65641.53676260
1771809000000,2026-02-23T01:10:00+00:00,2026-02-23,65577.91413043,65264.16,1,2000.0,65315.60247391|65184.44664565|65053.29081739|64922.13498913|64790.97916086
1771809300000,2026-02-23T01:15:00+00:00,2026-02-23,65486.18521739,65108.0,1,2000.0,65224.24047652|65093.26810609|64962.29573565|64831.32336522|64700.35099478
1771811100000,2026-02-23T01:45:00+00:00,2026-02-23,65131.57413043,64290.71,5,10000.0,64871.04783391|64740.78468565|64610.52153739|64480.25838913|64349.99524086
1771811400000,2026-02-23T01:50:00+00:00,2026-02-23,64672.83217391,64372.54,1,2000.0,64414.14084521|64284.79518087|64155.44951652|64026.10385217|63896.75818782
1771857600000,2026-02-23T14:40:00+00:00,2026-02-23,65860.22391304,65529.73,1,2000.0,65596.78301739|65465.06256956|65333.34212174|65201.62167391|65069.90122608
1771862400000,2026-02-23T16:00:00+00:00,2026-02-23,65668.42326087,65372.91,1,2000.0,65405.74956783|65274.41272130|65143.07587478|65011.73902826|64880.40218174
